"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-08-29",,,,,"0.00","0.0","0.0","77","52","74",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-08-30",,,,,"0.00","0.0","0.0","74","52","67",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-08-31",,,,,"0.05","0.0","0.0","67","51","62",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-01",,,,,"0.00","0.0","0.0","70","46","63",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-02",,,,,"0.00","0.0","0.0","74","50","72",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-03",,,,,"0.00","0.0","0.0","77","53","74",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-04",,,,,"0.00","0.0","0.0","78","53","70",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-05",,,,,"0.00","0.0","0.0","78","53","73",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-06",,,,,"0.00","0.0","0.0","75","51","72",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-07",,,,,"0.02","0.0","0.0","72","49","65",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-08",,,,,"0.07","0.0","0.0","71","49","57",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-09",,,,,"0.00","0.0","0.0","62","47","56",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-10",,,,,"0.00","0.0","0.0","67","43","63",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-11",,,,,"0.00","0.0","0.0","71","49","69",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-12",,,,,"0.00","0.0","0.0","73","48","64",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-13",,,,,"0.00","0.0","0.0","66","47","64",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-14",,,,,"0.05","0.0","0.0","64","45","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-15",,,,,"1.32","0.0","0.0","48","35","39",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-17","    2",,"0.01",,,"0.0","0.0","49","30","43",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-18",,,,,"0.00","0.0","0.0","61","41","58",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-19",,,,,"0.33","1.4","0.0","58","31","36",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-20",,,,,"0.30",,"0.0","56","27","54",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-21",,,,,"0.00","0.0","0.0","56","33","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-22",,,,,"0.50","3.4",,"34","27","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-23",,,,,"0.16","3.0","5.0","35","23","30",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-24",,,,,"1.23","11.0","14.0","31","27","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-25",,,,,"0.00","0.0","10.0","39","21","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-26",,,,,"0.00","0.0",,"48","25","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-27",,,,,"0.00","0.0","0.0","53","31","49",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-28",,,,,"0.00","0.0","0.0","50","37","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-29",,,,,"0.08","0.0","0.0","55","33","51",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-09-30",,,,,"0.03","0.0","0.0","51","36","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-01",,,,,"0.47","3.2","3.0","45","29","30",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-02",,,,,"0.11",,"3.0","32","17","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-03",,,,,"0.02","0.0","1.0","47","17","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-04",,,,,"0.03","0.0","0.0","48","33","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-05",,,,,"0.00","0.0","0.0","51","30","39",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-06",,,,,"0.00","0.0","0.0","43","26","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-07",,,,,"0.00","0.0","0.0","57","30","50",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-08",,,,,"0.02","0.0","0.0","50","25","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-09",,,,,"0.00","0.0","0.0","42","21","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-10",,,,,"0.00","0.0","0.0","53","24","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-11",,,,,"0.00","0.0","0.0","55","37","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-12",,,,,"0.00","0.0","0.0","49","29","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-13",,,,,"0.00","0.0","0.0","47","26","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-14",,,,,"0.33","2.6","1.0","47","17","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-15",,,,,"0.15","0.0","0.0","57","20","52",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-16",,,,,"0.00","0.0","0.0","58","34","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-17",,,,,"0.00","0.0","0.0","62","35","52",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-18",,,,,"0.00","0.0","0.0","68","34","54",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-19",,,,,"0.00","0.0","0.0","59","38","51",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-20",,,,,"0.18","1.1","1.0","52","23","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-21",,,,,"0.00","0.0","0.0","35","21","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-22",,,,,"0.11","0.0","0.0","52","29","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-23",,,,,"0.01","0.0","0.0","48","37","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-24",,,,,"0.00","0.0","0.0","56","33","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-25",,,,,"0.00","0.0","0.0","59","37","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-26",,,,,"0.00","0.0","0.0","48","33","36",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-27",,,,,"0.00","0.0","0.0","47","27","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-28",,,,,"0.00","0.0","0.0","51","31","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-29",,,,,"0.00","0.0","0.0","54","31","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-30",,,,,"0.00","0.0","0.0","49","34","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-10-31",,,,,"0.00","0.0","0.0","42","25","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-01",,,,,"0.00","0.0","0.0","50","32","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-02",,,,,"0.00","0.0","0.0","51","38","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-03",,,,,"0.06","0.0","0.0","45","35","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-04",,,,,"0.01","0.0","0.0","38","32","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-05",,,,,"0.30","1.8","1.0","33","28","30",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-06",,,,,"0.27","2.3","4.0","30","23","23",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-07",,,,,"0.04","0.6","4.0","25","13","13",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-08",,,,,"0.00","0.0","3.0","47","7","35",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-09",,,,,"0.00","0.0","0.0","47","31","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-10",,,,,"0.02","0.0","0.0","43","34","35",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-11",,,,,"0.00","0.0","0.0","38","26","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-12",,,,,"0.00","0.0","0.0","49","23","39",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-13",,,,,"0.00","0.0","0.0","52","30","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-14",,,,,"0.00","0.0","0.0","45","29","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-15",,,,,"0.00","0.0","0.0","48","26","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-16",,,,,"0.00","0.0","0.0","45","39","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-17",,,,,"1.57","10.0","10.0","41","17","17",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-18",,,,,"0.03","0.3","9.0","30","4","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-19",,,,,"0.00","0.0","8.0","43","17","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-20",,,,,"0.00","0.0","7.0","43","26","36",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-21",,,,,"0.20","0.0","5.0","44","35","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-22",,,,,"0.01","0.0","2.0","49","33","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-23",,,,,"0.00","0.0","0.0","53","35","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-24",,,,,"0.00","0.0","0.0","46","32","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-25",,,,,"0.02","0.0","0.0","50","28","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-26",,,,,"0.00","0.0","0.0","55","37","50",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-27",,,,,"0.04","0.6","1.0","51","26","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-28",,,,,"0.04","0.4","1.0","44","16","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-29",,,,,"0.00","0.0","0.0","37","25","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-11-30",,,,,"0.00","0.0","0.0","45","24","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-01",,,,,"0.00","0.0","0.0","39","26","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-02",,,,,"0.00","0.0","0.0","46","29","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-03",,,,,"0.22","2.0","2.0","41","17","17",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-04",,,,,"1.56","17.3","19.0","17","11","11",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-05",,,,,"0.00","0.0","16.0","26","2","18",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-06",,,,,"0.00","0.0","13.0","21","11","14",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-07",,,,,"0.00","0.0","11.0","31","7","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-08",,,,,"0.00","0.0","9.0","41","21","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-09",,,,,"0.00","0.0","9.0","46","23",,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-10",,,,,"0.00","0.0","8.0","46","24","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-11",,,,,"0.00","0.0","7.0","53","29","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-12",,,,,"0.00","0.0","6.0","50","31","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-13",,,,,"0.05","0.5","7.0","42","24","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-14",,,,,"0.03","0.3","7.0","37","20","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-15",,,,,"0.00","0.0","7.0","47","19","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-16",,,,,"0.05","0.6","7.0","35","16","16",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-17",,,,,"0.03","0.6","8.0","35","6","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-18",,,,,"0.00","0.0","7.0","36","14","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-19",,,,,"0.00","0.0","7.0","42","21","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-20",,,,,"0.14","4.0","11.0","39","15","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-21",,,,,"0.46","4.1","14.0","20","9","10",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-22",,,,,"0.00","0.0","13.0","28","6","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-23",,,,,"0.70",,"25.0","23","16","16",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-24",,,,,"0.00","0.0","23.0","24","6","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-25",,,,,"1.14","8.2","29.0","27","21","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-26",,,,,"0.00","0.0","26.0","28","17","19",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-27",,,,,"0.00","0.0","26.0","37","17","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-28",,,,,"0.00","0.0","26.0","42","22","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-29",,,,,"0.00","0.0","25.0","46","32","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-30",,,,,"0.00","0.0","24.0","42","33","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2017-12-31",,,,,"0.00","0.0","24.0","34","19","19",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-01",,,,,"0.00","0.0","23.0","35","16","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-02",,,,,"0.00","0.0","23.0","40","17","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-03",,,,,"0.00","0.0","22.0","45","24","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-04",,,,,"0.00","0.0","22.0","44","24","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-05",,,,,"0.00","0.0","21.0","44","28","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-06",,,,,"0.32","2.8","24.0","33","27","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-07",,,,,"0.32","2.5","25.0","33","17","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-08",,,,,"0.00","0.0","24.0","43","17","30",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-09",,,,,"0.52","1.2","25.0","36","30","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-10",,,,,"1.43","6.8","32.0","33","19","19",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-11",,,,,"0.19","3.0","34.0","28","16","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-12",,,,,"0.18","1.4","33.0","30","20","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-13",,,,,"0.00","0.0","33.0","34","17","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-14",,,,,"0.00","0.0","32.0","44","22","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-15",,,,,"0.00","0.0","31.0","41","23","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-16",,,,,"0.00","0.0","31.0","41","17","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-17",,,,,"0.00","0.0","31.0","38","19","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-18",,,,,"0.00","0.0","31.0","49","24","39",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-19",,,,,"0.02","0.2","30.0","44","22","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-20",,,,,"0.76","12.8","43.0","22","14","14",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-21",,,,,"0.29","8.2","48.0","17","9","11",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-22",,,,,"0.05","1.3","45.0","22","2","18",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-23",,,,,"0.10","1.8","44.0","26","14","17",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-24",,,,,"0.00","0.0","41.0","41","13","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-25",,,,,"0.20","3.9","44.0","35","18","18",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-26",,,,,"0.67","9.7","50.0","20","13","14",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-27",,,,,"0.00","0.0","47.0","24","7","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-28",,,,,"0.09","0.4","45.0","34","22","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-29",,,,,"0.00","0.0","44.0","44","20","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-30",,,,,"0.00","0.0","41.0","46","28","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-01-31",,,,,"0.00","0.0","40.0","39","28","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-01",,,,,"0.00","0.0","39.0","35","26","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-02",,,,,"0.00","0.0","39.0","35","29","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-03",,,,,"0.01","0.0","37.0","37","29","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-04",,,,,"0.17","0.8","38.0","34","30","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-05",,,,,"0.12","0.7","37.0","34","29","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-06",,,,,"0.23","3.7","40.0","29","18","19",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-07",,,,,"0.00","0.0","40.0","33","14","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-08",,,,,"0.00","0.0","39.0","41","14","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-09",,,,,"0.00","0.0","39.0","38","32","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-10",,,,,"0.32","7.0","46.0","34","14","14",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-11",,,,,"0.00","0.0","42.0","32","3","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-12",,,,,"0.22","3.4","44.0","28","18","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-13",,,,,"0.00","0.0","41.0","31","13","21",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-14",,,,,"0.04","0.4","41.0","31","19","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-15",,,,,"1.18","17.4","58.0","27","12","12",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-16",,,,,"0.00","0.0","53.0","22","0","17",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-17",,,,,"0.00","0.0","50.0","36","14","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-18",,,,,"0.02","0.4","49.0","37","20","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-19",,,,,"1.12","16.2","65.0","20","5","5",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-20",,,,,"0.35","3.8","68.0","5","0","3",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-21",,,,,"0.00","0.0","62.0","16","-8","7",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-22",,,,,"0.01","0.2","61.0","14","0","11",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-23",,,,,"0.33","4.0","65.0","12","7","7",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-24",,,,,"0.07","0.9","62.0","11","-1","9",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-25",,,,,"0.55","10.0","70.0","17","5","13",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-26",,,,,"0.01","0.0","69.0","23","9","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-27",,,,,"0.00","0.0","63.0","28","17","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-02-28",,,,,"0.04","0.9","63.0","22","11","18",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-01",,,,,"0.07","1.6","64.0","29","13","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-02",,,,,"0.00","0.0","59.0","32","23","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-03",,,,,"0.00","0.0","58.0","33","27","30",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-04",,,,,"1.93","21.8","80.0","30","11","12",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-05",,,,,"0.23","3.0","79.0","17","10","12",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-06",,,,,"0.00","0.0","76.0","25","2","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-07",,,,,"0.00","0.0","72.0","31","9","29",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-08",,,,,"0.00","0.0","69.0","40","17","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-09",,,,,"0.00","0.0","66.0","39","25","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-10",,,,,"0.00","0.0","63.0","39","27","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-11",,,,,"0.00","0.0","62.0","42","26","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-12",,,,,"0.00","0.0","57.0","42","28","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-13",,,,,"0.00","0.0","55.0","49","26","43",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-14",,,,,"0.50","1.1","56.0","44","32","33",,"    1","    1",,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-15",,,,,"1.25","7.9","63.0","34","22","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-16",,,,,"0.16","5.1","67.0","33","9","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-17",,,,,"1.04","13.6","79.0","27","19","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-18",,,,,"0.23","3.4","79.0","20","13","17",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-19",,,,,"0.02","1.8","75.0","26","7","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-20",,,,,"0.00","0.0","74.0","34","13","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2018-03-21",,,,,"0.00","0.0","65.0","42","24","38",,,,,,
